0.5 -10.0401960816
1.0 -30.094499761
1.5 -35.9941784889
2.0 -39.8790064184
2.5 -41.193142921
3.0 -40.1853239194
3.5 -38.3405013273
4.0 -35.4090701966
4.5 -37.79460657
5.0 -32.7457535792
5.5 -30.6449668539
6.0 -30.7508546498
6.5 -25.8230023095
7.0 -27.4099924302
7.5 -25.9887166935
8.0 -24.1144557084
8.5 -22.5880466963
9.0 -21.4909701858
9.5 -21.5780313026
10.0 -21.887656297
